2024-08-06 22:21:29,866 INFO "GET / HTTP/1.1" 200 1338
2024-08-06 22:21:39,739 INFO "POST / HTTP/1.1" 302 0
2024-08-06 22:21:39,772 INFO "GET /dashboard/ HTTP/1.1" 200 2141
2024-08-06 22:21:39,812 WARNING "GET /static/profile_photos/default_profile.png HTTP/1.1" 404 1861
2024-08-06 22:22:24,819 INFO Watching for file changes with StatReloader
2024-08-06 22:22:28,221 INFO "GET /logout/ HTTP/1.1" 302 0
2024-08-06 22:22:28,240 INFO "GET / HTTP/1.1" 200 1338
2024-08-06 22:22:38,820 INFO "POST / HTTP/1.1" 302 0
2024-08-06 22:22:38,849 INFO "GET /dashboard/ HTTP/1.1" 200 2141
2024-08-06 22:22:38,886 WARNING "GET /static/profile_photos/default_profile.png HTTP/1.1" 404 1861
2024-08-06 22:22:59,173 INFO "GET /dashboard/ HTTP/1.1" 302 0
2024-08-06 22:22:59,182 INFO "GET /?next=/dashboard/ HTTP/1.1" 200 1338
2024-08-06 22:26:11,773 INFO Watching for file changes with StatReloader
2024-08-06 22:26:16,905 INFO "GET /?next=/dashboard/ HTTP/1.1" 200 1663
2024-08-06 22:26:26,973 INFO "GET / HTTP/1.1" 200 1862
2024-08-06 22:26:34,205 INFO "GET / HTTP/1.1" 200 1339
2024-08-06 22:26:34,754 INFO "GET / HTTP/1.1" 200 1339
2024-08-06 22:26:35,501 INFO "GET / HTTP/1.1" 200 1339
2024-08-06 22:26:39,449 INFO "GET / HTTP/1.1" 200 1339
2024-08-06 22:26:48,511 INFO "POST / HTTP/1.1" 302 0
2024-08-06 22:26:48,533 INFO "GET /dashboard/ HTTP/1.1" 200 2141
2024-08-06 22:26:48,566 WARNING "GET /static/profile_photos/default_profile.png HTTP/1.1" 404 1861
2024-08-06 22:27:03,873 INFO "GET /post/new/ HTTP/1.1" 302 0
2024-08-06 22:27:03,877 INFO "GET /?next=/post/new/ HTTP/1.1" 200 1447
2024-08-06 22:27:42,185 INFO "GET /?next=/post/new/ HTTP/1.1" 200 1339
2024-08-06 22:27:49,380 INFO "POST /?next=/post/new/ HTTP/1.1" 302 0
2024-08-06 22:27:49,391 INFO "GET /dashboard/ HTTP/1.1" 200 2141
2024-08-06 22:27:49,424 WARNING "GET /static/profile_photos/default_profile.png HTTP/1.1" 404 1861
2024-08-06 22:27:50,915 INFO "GET /logout/ HTTP/1.1" 302 0
2024-08-06 22:27:50,920 INFO "GET / HTTP/1.1" 200 1339
2024-08-06 22:30:44,587 INFO Watching for file changes with StatReloader
2024-08-06 22:30:47,596 INFO "GET / HTTP/1.1" 200 1339
2024-08-06 22:30:53,710 INFO "GET / HTTP/1.1" 200 1339
2024-08-06 22:30:54,275 INFO "GET / HTTP/1.1" 200 1339
2024-08-06 22:30:54,651 INFO "GET / HTTP/1.1" 200 1339
2024-08-06 22:31:08,505 INFO "POST / HTTP/1.1" 302 0
2024-08-06 22:31:08,544 INFO "GET /admin_page/ HTTP/1.1" 200 1803
2024-08-06 22:31:08,665 INFO "GET /static/css/admin_dashboard.css HTTP/1.1" 200 1115
2024-08-06 22:31:53,566 INFO "GET /logout/ HTTP/1.1" 302 0
2024-08-06 22:31:53,570 INFO "GET / HTTP/1.1" 200 1339
2024-08-06 22:32:07,903 INFO D:\ITSECWB\SECWB\application\application\settings.py changed, reloading.
2024-08-06 22:32:08,413 INFO Watching for file changes with StatReloader
2024-08-06 22:32:14,604 INFO "POST / HTTP/1.1" 302 0
2024-08-06 22:32:14,623 INFO "GET /admin_page/ HTTP/1.1" 200 1803
2024-08-06 22:32:20,282 ERROR Internal Server Error: /user_details/1/
Traceback (most recent call last):
  File "D:\ITSECWB\env\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "D:\ITSECWB\env\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\ITSECWB\env\Lib\site-packages\django\contrib\auth\decorators.py", line 22, in _wrapper_view
    if test_func(request.user):
       ^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\ITSECWB\SECWB\application\website\views.py", line 289, in <lambda>
    @user_passes_test(lambda u: u.is_admin)
                                ^^^^^^^^^^
AttributeError: 'AnonymousUser' object has no attribute 'is_admin'
2024-08-06 22:32:20,287 ERROR "GET /user_details/1/ HTTP/1.1" 500 78939
2024-08-06 22:32:35,729 ERROR Internal Server Error: /view_all_posts/
Traceback (most recent call last):
  File "D:\ITSECWB\env\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "D:\ITSECWB\env\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
